result,table,_start,_stop,_time,_value,Ex,Id,SIC,SeqNo,Type,_field,_measurement
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,31,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,31,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,32,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,32,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,32,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,32,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,33,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,33,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,33,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,33,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,34,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,34,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_111,COMPUTERS,34,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_111,COMPUTERS,34,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,4,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,4,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,4,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,4,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,5,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,5,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,5,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,5,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,6,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,6,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,6,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,6,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,7,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,7,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,7,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,7,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,8,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,8,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,8,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,8,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,9,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,9,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_111,COMPUTERS,9,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_111,COMPUTERS,9,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,1,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,1,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,1,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,1,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,10,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,10,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,10,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,10,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,11,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,11,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,11,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,11,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,12,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,12,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,12,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,12,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,13,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,13,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,13,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,13,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,14,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,14,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,14,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,14,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,15,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,15,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,15,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,15,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,16,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,16,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,16,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,16,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,17,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,17,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,17,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,17,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,19,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,19,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,19,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,19,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,2,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,2,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,2,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,2,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,20,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,20,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,20,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,20,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,21,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,21,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,21,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,21,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,22,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,22,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,22,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,22,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,23,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,23,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,23,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,23,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,24,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,24,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,24,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,24,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,25,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,25,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,25,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,25,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,26,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,26,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,26,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,26,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,27,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,27,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,27,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,27,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,28,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,28,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,28,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,28,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,29,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,29,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,29,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,29,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,3,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,3,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1,LN,Security_139,COMPUTERS,3,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,0,LN,Security_139,COMPUTERS,3,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,30,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,30,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,30,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,30,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,31,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,31,Q,BidPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,31,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,31,Q,BidSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,32,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,32,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,32,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,32,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,33,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,33,CT,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,33,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,33,CT,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,34,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,34,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,34,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,34,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,35,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,35,T,TradePrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,35,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,35,T,TradeSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,36,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,36,Q,AskPrice,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,36,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1,LN,Security_139,COMPUTERS,36,Q,AskSize,findata
Query 5,0,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,0,LN,Security_139,COMPUTERS,37,Q,AskPrice,findata
