result,table,_start,_stop,Ex,Id,SIC,SeqNo,Type,_measurement,sum1,sum2,Volume
_result,375,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_317,SOFTWARE,11,T,findata,3500,24609.375,7.0312
_result,376,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_31797,ENTERTAINMENT,74,CT,findata,3400,204000.0,60.0
_result,377,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_318,INDUSTRIAL,1,T,findata,7300,328500.0,45.0
_result,378,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_319,COMPUTERS,103,CT,findata,9100,137353.58,15.0938
_result,379,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_32,BANKING,1,T,findata,3800,311600.0,82.0
_result,380,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_320,INDUSTRIAL,101,T,findata,2400,68325.12,28.4688
_result,381,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_3202,BANKING,67,CT,findata,4400,9625.0,2.1875
_result,382,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_3204,COMPUTERS,72,CT,findata,3600,247950.0,68.875
_result,383,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_321,ENTERTAINMENT,101,T,findata,100,3981.25,39.8125
_result,384,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_32162,CHEMICALS,65,T,findata,1100,83393.75,75.8125
_result,385,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_322,SOFTWARE,10,CT,findata,3600,225.0,0.0625
_result,386,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_32276,SOFTWARE,66,T,findata,3600,58275.0,16.1875
_result,387,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_323,CONSTRUCTION,100,T,findata,6600,297619.08,45.0938
_result,388,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_324,SOFTWARE,1,CT,findata,1500,31500.0,21.0
_result,389,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_325,COMPUTERS,1,CT,findata,5000,25000.0,5.0
_result,390,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_32596,INDUSTRIAL,61,CT,findata,5800,127780.96,22.0312
_result,391,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_326,CONSTRUCTION,1,CT,findata,3900,7800.0,2.0
_result,392,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_32654,FINANCIAL,7,T,findata,6600,408787.5,61.9375
_result,393,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_327,ENTERTAINMENT,102,T,findata,9700,852993.75,87.9375
_result,394,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_328,ENTERTAINMENT,1,T,findata,8100,40500.0,5.0
_result,395,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_329,COMPUTERS,10,CT,findata,7200,187200.0,26.0
_result,396,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_33,COMPUTERS,102,T,findata,6600,454780.92,68.9062
_result,397,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_330,CHEMICALS,10,T,findata,1300,9059.375,6.9688
_result,398,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_331,CONSTRUCTION,10,T,findata,200,3393.76,16.9688
_result,399,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_332,CONSTRUCTION,1,CT,findata,5800,313200.0,54.0
_result,400,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_333,CONSTRUCTION,1,T,findata,9200,358800.0,39.0
_result,401,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_33346,PHARMACEUTICALS,75,CT,findata,3900,42656.25,10.9375
_result,402,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_3336,MEDICAL,76,T,findata,6800,488962.16,71.9062
_result,403,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_334,SOFTWARE,10,T,findata,6900,620137.5,89.875
_result,404,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_335,PHARMACEUTICALS,100,CT,findata,3400,231200.0,68.0
_result,405,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_33573,CONSTRUCTION,61,T,findata,7000,238437.5,34.0625
_result,406,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_336,CHEMICALS,1,T,findata,7800,592800.0,76.0
_result,407,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_337,FINANCIAL,1,T,findata,7300,445300.0,61.0
_result,408,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_33770,CHEMICALS,77,T,findata,7200,461250.0,64.0625
_result,409,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_338,CHEMICALS,10,T,findata,3700,288484.56,77.9688
_result,410,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_33821,ENTERTAINMENT,15,CT,findata,3500,87718.75,25.0625
_result,411,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_33838,CHEMICALS,67,T,findata,9000,26718.75,2.9688
_result,412,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_339,INDUSTRIAL,1,CT,findata,1500,60000.0,40.0
_result,413,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_33937,INDUSTRIAL,9,CT,findata,3100,145506.25,46.9375
_result,414,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_33967,INDUSTRIAL,8,T,findata,5300,190965.36,36.0312
_result,415,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_34,BANKING,10,T,findata,8100,420693.75,51.9375
_result,416,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_340,COMPUTERS,1,T,findata,9600,624000.0,65.0
_result,417,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_34010,INDUSTRIAL,58,CT,findata,2700,50793.75,18.8125
_result,418,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_341,CHEMICALS,1,T,findata,7900,379200.0,48.0
_result,419,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_34124,MEDICAL,64,CT,findata,4800,303300.0,63.1875
_result,420,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_34125,FINANCIAL,78,T,findata,8700,853416.06,98.0938
_result,421,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_34128,MEDICAL,60,T,findata,9600,892500.48,92.9688
_result,422,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_342,INDUSTRIAL,1,CT,findata,200,10200.0,51.0
_result,423,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_343,BANKING,1,T,findata,8300,821700.0,99.0
_result,424,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_344,COMPUTERS,101,T,findata,3900,294693.75,75.5625
_result,425,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_345,BANKING,1,T,findata,8900,560700.0,63.0
_result,426,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_34513,MEDICAL,78,CT,findata,5500,260046.6,47.2812
_result,427,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_346,CHEMICALS,1,CT,findata,700,14000.0,20.0
_result,428,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_347,PHARMACEUTICALS,100,T,findata,9000,740250.0,82.25
_result,429,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_34721,FINANCIAL,70,T,findata,1800,77175.0,42.875
_result,430,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_348,CHEMICALS,1,T,findata,2800,260400.0,93.0
_result,431,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_349,COMPUTERS,10,CT,findata,7800,210356.64,26.9688
_result,432,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_34934,SOFTWARE,72,T,findata,2600,85881.12,33.0312
_result,433,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_34989,CONSTRUCTION,63,CT,findata,2100,174300.0,83.0
_result,434,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_35,SOFTWARE,1,CT,findata,8900,516200.0,58.0
_result,435,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_350,MEDICAL,1,CT,findata,6800,108800.0,16.0
_result,436,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_35031,PHARMACEUTICALS,59,CT,findata,7200,424800.0,59.0
_result,437,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_35055,BANKING,65,CT,findata,2800,55912.64,19.9688
_result,438,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_351,PHARMACEUTICALS,1,CT,findata,2600,41600.0,16.0
_result,439,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_352,CONSTRUCTION,101,CT,findata,3300,73527.96,22.2812
_result,440,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_35222,COMPUTERS,79,T,findata,600,750.0,1.25
_result,441,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_35297,FINANCIAL,62,T,findata,6800,288787.84,42.4688
_result,442,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_353,SOFTWARE,10,T,findata,6900,345000.0,50.0
_result,443,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_354,CONSTRUCTION,1,CT,findata,2500,102500.0,41.0
_result,444,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_355,COMPUTERS,10,T,findata,8000,319750.4,39.9688
_result,445,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_35584,PHARMACEUTICALS,64,T,findata,3800,177768.56,46.7812
_result,446,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_35596,MEDICAL,73,CT,findata,9400,545493.28,58.0312
_result,447,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_356,CHEMICALS,10,T,findata,1200,112800.0,94.0
_result,448,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_35679,CONSTRUCTION,3,T,findata,4400,176000.0,40.0
_result,449,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_357,ENTERTAINMENT,1,CT,findata,7600,258400.0,34.0
_result,450,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_358,MEDICAL,1,T,findata,3600,205200.0,57.0
_result,451,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_359,SOFTWARE,1,T,findata,6300,270900.0,43.0
_result,452,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_35976,PHARMACEUTICALS,54,T,findata,1600,36750.08,22.9688
_result,453,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_35994,PHARMACEUTICALS,72,CT,findata,5100,101043.75,19.8125
_result,454,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_36,BANKING,10,CT,findata,5000,254844.0,50.9688
_result,455,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_360,COMPUTERS,1,T,findata,7400,392200.0,53.0
_result,456,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_361,BANKING,1,T,findata,5900,519200.0,88.0
_result,457,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_36137,MEDICAL,12,T,findata,7500,60234.375,8.0312
_result,458,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_362,COMPUTERS,10,CT,findata,8600,43000.0,5.0
_result,459,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_36292,BANKING,68,CT,findata,7200,274050.0,38.0625
_result,460,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_363,FINANCIAL,10,T,findata,1800,9000.0,5.0
_result,461,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_36327,FINANCIAL,72,CT,findata,5500,545875.0,99.25
_result,462,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_364,MEDICAL,101,T,findata,2400,122625.12,51.0938
_result,463,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_36440,COMPUTERS,71,T,findata,6900,646.875,0.0938
_result,464,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_365,CHEMICALS,10,T,findata,5800,475237.5,81.9375
_result,465,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_366,MEDICAL,1,T,findata,5200,187200.0,36.0
_result,466,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_36683,FINANCIAL,7,T,findata,5800,382800.0,66.0
_result,467,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_36687,FINANCIAL,69,T,findata,2400,191850.0,79.9375
_result,468,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_367,FINANCIAL,1,T,findata,4000,84000.0,21.0
_result,469,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_36714,ENTERTAINMENT,79,CT,findata,1300,118218.75,90.9375
_result,470,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_368,BANKING,1,T,findata,1900,9500.0,5.0
_result,471,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_369,CONSTRUCTION,1,T,findata,8500,714000.0,84.0
_result,472,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_37,CHEMICALS,10,T,findata,7200,698400.0,97.0
_result,473,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_370,BANKING,1,CT,findata,2800,50400.0,18.0
_result,474,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_37056,COMPUTERS,65,CT,findata,2900,86909.52,29.9688
_result,475,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_371,ENTERTAINMENT,10,CT,findata,1200,27600.0,23.0
_result,476,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_37105,ENTERTAINMENT,66,CT,findata,6300,469153.44,74.4688
_result,477,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_372,CHEMICALS,1,T,findata,100,4400.0,44.0
_result,478,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_37277,FINANCIAL,61,CT,findata,3000,59343.6,19.7812
_result,479,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_373,SOFTWARE,1,CT,findata,4700,286700.0,61.0
_result,480,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_374,FINANCIAL,10,T,findata,2000,139875.0,69.9375
_result,481,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_375,SOFTWARE,102,T,findata,900,50765.58,56.4062
_result,482,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_376,PHARMACEUTICALS,1,CT,findata,4000,64000.0,16.0
_result,483,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_377,ENTERTAINMENT,1,T,findata,5200,504400.0,97.0
_result,484,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_378,MEDICAL,10,T,findata,2200,4400.0,2.0
_result,485,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_37824,ENTERTAINMENT,72,T,findata,4000,203000.0,50.75
_result,486,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_379,BANKING,100,CT,findata,7500,541406.25,72.1875
_result,487,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_38,ENTERTAINMENT,10,T,findata,800,23200.0,29.0
_result,488,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_380,COMPUTERS,100,T,findata,4900,166447.12,33.9688
_result,489,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_38092,CHEMICALS,60,T,findata,4000,87000.0,21.75
_result,490,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_38093,BANKING,58,CT,findata,5700,212502.84,37.2812
_result,491,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_381,MEDICAL,1,CT,findata,800,28800.0,36.0
_result,492,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_382,CHEMICALS,102,T,findata,1400,-350.0,-0.25
_result,493,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_38296,ENTERTAINMENT,89,T,findata,9600,481800.0,50.1875
_result,494,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_383,FINANCIAL,1,T,findata,9000,855000.0,95.0
_result,495,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_384,FINANCIAL,1,CT,findata,9100,136500.0,15.0
_result,496,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_385,BANKING,100,T,findata,6700,362009.04,54.0312
_result,497,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_38566,PHARMACEUTICALS,78,CT,findata,9700,145500.0,15.0
_result,498,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_38572,CONSTRUCTION,74,T,findata,7600,77900.0,10.25
_result,499,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_386,CONSTRUCTION,1,CT,findata,8300,423300.0,51.0
_result,500,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_387,MEDICAL,10,T,findata,5800,133400.0,23.0
_result,501,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_38728,PHARMACEUTICALS,61,CT,findata,200,8625.0,43.125
_result,502,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_388,CHEMICALS,1,T,findata,2000,148000.0,74.0
_result,503,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_38863,BANKING,73,T,findata,500,36140.6,72.2812
_result,504,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_38898,INDUSTRIAL,59,CT,findata,8600,149156.68,17.3438
_result,505,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_389,CHEMICALS,1,T,findata,6800,74800.0,11.0
_result,506,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_39,ENTERTAINMENT,10,T,findata,4500,342281.25,76.0625
_result,507,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_390,FINANCIAL,100,T,findata,7100,528506.25,74.4375
_result,508,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_39013,FINANCIAL,64,CT,findata,2300,76259.26,33.1562
_result,509,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_391,COMPUTERS,100,T,findata,4500,206859.6,45.9688
_result,510,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_392,PHARMACEUTICALS,1,T,findata,4800,465600.0,97.0
_result,511,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_393,INDUSTRIAL,1,T,findata,9200,754400.0,82.0
_result,512,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_394,SOFTWARE,1,CT,findata,8300,373500.0,45.0
_result,513,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_39483,COMPUTERS,82,CT,findata,4600,134118.52,29.1562
_result,514,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_395,CONSTRUCTION,10,T,findata,7400,370230.88,50.0312
_result,515,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_396,MEDICAL,10,T,findata,7600,486400.0,64.0
_result,516,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_397,CHEMICALS,1,T,findata,7900,244900.0,31.0
_result,517,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_39758,CHEMICALS,74,T,findata,8200,532744.16,64.9688
_result,518,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_398,PHARMACEUTICALS,1,T,findata,7100,582200.0,82.0
_result,519,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_399,MEDICAL,1,CT,findata,3200,156800.0,49.0
_result,520,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_4,COMPUTERS,1,T,findata,3200,198400.0,62.0
_result,521,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_40,MEDICAL,1,T,findata,5400,54000.0,10.0
_result,522,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_400,ENTERTAINMENT,1,T,findata,1300,81900.0,63.0
_result,523,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_40012,INDUSTRIAL,78,CT,findata,600,58893.72,98.1562
_result,524,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_401,CONSTRUCTION,1,T,findata,4600,363400.0,79.0
_result,525,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_40175,ENTERTAINMENT,65,CT,findata,2300,83662.5,36.375
_result,526,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_402,ENTERTAINMENT,1,CT,findata,3700,236800.0,64.0
_result,527,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_403,BANKING,1,CT,findata,6700,609700.0,91.0
_result,528,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_40394,MEDICAL,60,CT,findata,900,75853.08,84.2812
_result,529,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_404,MEDICAL,1,CT,findata,2200,132000.0,60.0
_result,530,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_405,SOFTWARE,1,CT,findata,5100,76500.0,15.0
_result,531,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_40521,ENTERTAINMENT,69,T,findata,2600,176068.88,67.7188
_result,532,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_40522,INDUSTRIAL,71,T,findata,9000,413719.2,45.9688
_result,533,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_406,SOFTWARE,1,T,findata,9200,441600.0,48.0
_result,534,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_407,ENTERTAINMENT,105,T,findata,4900,196765.38,40.1562
_result,535,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_40758,INDUSTRIAL,73,T,findata,1400,112350.0,80.25
_result,536,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_4079,COMPUTERS,88,T,findata,5900,466100.0,79.0
_result,537,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_408,ENTERTAINMENT,1,T,findata,6000,132000.0,22.0
_result,538,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_409,INDUSTRIAL,1,CT,findata,9400,159800.0,17.0
_result,539,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_41,COMPUTERS,10,CT,findata,1700,27306.25,16.0625
_result,540,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_410,PHARMACEUTICALS,1,T,findata,3400,221000.0,65.0
_result,541,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_41001,ENTERTAINMENT,63,CT,findata,8700,479043.75,55.0625
_result,542,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_411,MEDICAL,1,T,findata,4200,201600.0,48.0
_result,543,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_412,CHEMICALS,100,T,findata,7600,102362.88,13.4688
_result,544,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_413,PHARMACEUTICALS,1,T,findata,1800,95400.0,53.0
_result,545,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_41328,MEDICAL,67,CT,findata,800,38400.0,48.0
_result,546,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_41337,CONSTRUCTION,82,CT,findata,3200,98300.16,30.7188
_result,547,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_414,INDUSTRIAL,1,CT,findata,1100,58300.0,53.0
_result,548,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_415,SOFTWARE,10,CT,findata,1800,59287.5,32.9375
_result,549,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_416,ENTERTAINMENT,10,T,findata,4100,377072.08,91.9688
_result,550,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_417,BANKING,1,T,findata,800,11200.0,14.0
_result,551,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_418,CHEMICALS,11,T,findata,3600,129600.0,36.0
_result,552,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_41814,FINANCIAL,82,T,findata,4600,190037.5,41.3125
_result,553,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_419,CHEMICALS,1,CT,findata,2300,112700.0,49.0
_result,554,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_42,BANKING,10,CT,findata,3200,131400.0,41.0625
_result,555,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_420,CONSTRUCTION,100,T,findata,6400,371200.0,58.0
_result,556,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_421,COMPUTERS,101,CT,findata,4500,283500.0,63.0
_result,557,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_422,COMPUTERS,100,T,findata,1200,74700.0,62.25
_result,558,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_42265,CHEMICALS,77,T,findata,2000,34750.0,17.375
