result,table,_start,_stop,Ex,Id,SIC,SeqNo,Type,_measurement,sum1,sum2,Volume
_result,184,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_264,MEDICAL,1,CT,findata,800,36000.0,45.0
_result,185,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_265,BANKING,10,T,findata,4700,47293.75,10.0625
_result,186,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_266,COMPUTERS,1,CT,findata,6800,455600.0,67.0
_result,187,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_267,BANKING,1,T,findata,1100,14300.0,13.0
_result,188,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_268,SOFTWARE,10,CT,findata,6800,40800.0,6.0
_result,189,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_269,PHARMACEUTICALS,1,T,findata,600,11400.0,19.0
_result,190,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_27,INDUSTRIAL,1,CT,findata,5600,173600.0,31.0
_result,191,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_270,MEDICAL,10,T,findata,4500,396281.25,88.0625
_result,192,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_271,SOFTWARE,102,T,findata,800,56275.04,70.3438
_result,193,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_272,ENTERTAINMENT,10,T,findata,5300,482300.0,91.0
_result,194,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_273,ENTERTAINMENT,106,CT,findata,1900,75228.22,39.5938
_result,195,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_274,INDUSTRIAL,10,CT,findata,9700,204609.86,21.0938
_result,196,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_275,INDUSTRIAL,11,T,findata,9400,28200.0,3.0
_result,197,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_276,COMPUTERS,1,T,findata,2000,20000.0,10.0
_result,198,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_277,CHEMICALS,100,CT,findata,9300,214190.16,23.0312
_result,199,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_278,PHARMACEUTICALS,1,T,findata,9300,837000.0,90.0
_result,200,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_279,ENTERTAINMENT,1,CT,findata,9600,460800.0,48.0
_result,201,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_28,ENTERTAINMENT,100,T,findata,7800,731981.64,93.8438
_result,202,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_280,COMPUTERS,1,CT,findata,7600,136800.0,18.0
_result,203,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_281,INDUSTRIAL,1,T,findata,8700,34800.0,4.0
_result,204,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_282,COMPUTERS,1,CT,findata,1500,114000.0,76.0
_result,205,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_283,CONSTRUCTION,101,CT,findata,1300,39162.5,30.125
_result,206,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_284,INDUSTRIAL,10,T,findata,3200,35600.0,11.125
_result,207,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_285,PHARMACEUTICALS,10,T,findata,5200,41762.5,8.0312
_result,208,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_286,CONSTRUCTION,1,T,findata,8600,25800.0,3.0
_result,209,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_287,FINANCIAL,100,T,findata,2900,105397.02,36.3438
_result,210,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_288,INDUSTRIAL,102,CT,findata,4900,130309.62,26.5938
_result,211,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_289,COMPUTERS,10,CT,findata,7700,238700.0,31.0
_result,212,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_29,CONSTRUCTION,101,CT,findata,4000,44000.0,11.0
_result,213,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_290,FINANCIAL,1,CT,findata,1600,73600.0,46.0
_result,214,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_291,CHEMICALS,1,T,findata,6600,323400.0,49.0
_result,215,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_292,PHARMACEUTICALS,100,CT,findata,4500,115734.6,25.7188
_result,216,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_293,CONSTRUCTION,10,CT,findata,4800,191850.24,39.9688
_result,217,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_294,COMPUTERS,10,T,findata,8800,316800.0,36.0
_result,218,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_295,FINANCIAL,1,T,findata,2500,115000.0,46.0
_result,219,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_296,MEDICAL,1,CT,findata,6100,36600.0,6.0
_result,220,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_297,MEDICAL,10,CT,findata,8500,721968.75,84.9375
_result,221,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_298,SOFTWARE,1,CT,findata,7900,608300.0,77.0
_result,222,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_299,COMPUTERS,1,CT,findata,4900,328300.0,67.0
_result,223,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_3,SOFTWARE,100,T,findata,3200,145900.16,45.5938
_result,224,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_30,PHARMACEUTICALS,102,CT,findata,9300,204600.0,22.0
_result,225,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_300,FINANCIAL,1,T,findata,9200,211600.0,23.0
_result,226,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_301,PHARMACEUTICALS,10,CT,findata,1800,111600.0,62.0
_result,227,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_302,COMPUTERS,100,T,findata,3500,189656.25,54.1875
_result,228,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_303,FINANCIAL,10,T,findata,9900,445191.12,44.9688
_result,229,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_304,MEDICAL,10,T,findata,300,5081.25,16.9375
_result,230,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_305,PHARMACEUTICALS,1,CT,findata,7400,399600.0,54.0
_result,231,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_306,CHEMICALS,1,CT,findata,600,42600.0,71.0
_result,232,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_307,SOFTWARE,100,T,findata,8600,320081.68,37.2188
_result,233,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_308,FINANCIAL,1,T,findata,5900,460200.0,78.0
_result,234,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_309,BANKING,1,T,findata,8600,60200.0,7.0
_result,235,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_31,COMPUTERS,102,T,findata,9000,612562.5,68.0625
_result,236,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_310,INDUSTRIAL,1,T,findata,600,7200.0,12.0
_result,237,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_311,PHARMACEUTICALS,10,CT,findata,9100,610268.75,67.0625
_result,238,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_312,FINANCIAL,102,CT,findata,7900,409812.5,51.875
_result,239,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_313,MEDICAL,1,CT,findata,4500,306000.0,68.0
_result,240,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_314,BANKING,1,T,findata,9700,785700.0,81.0
_result,241,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_315,MEDICAL,10,T,findata,1300,71581.25,55.0625
_result,242,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_316,ENTERTAINMENT,1,CT,findata,8400,168000.0,20.0
_result,243,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_317,SOFTWARE,11,T,findata,3500,24609.375,7.0312
_result,244,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_318,INDUSTRIAL,1,T,findata,7300,328500.0,45.0
_result,245,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_319,COMPUTERS,103,CT,findata,9100,137353.58,15.0938
_result,246,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_32,BANKING,1,T,findata,3800,311600.0,82.0
_result,247,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_320,INDUSTRIAL,101,T,findata,2400,68325.12,28.4688
_result,248,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_321,ENTERTAINMENT,101,T,findata,100,3981.25,39.8125
_result,249,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_322,SOFTWARE,10,CT,findata,3600,225.0,0.0625
_result,250,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_323,CONSTRUCTION,100,T,findata,6600,297619.08,45.0938
_result,251,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_324,SOFTWARE,1,CT,findata,1500,31500.0,21.0
_result,252,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_325,COMPUTERS,1,CT,findata,5000,25000.0,5.0
_result,253,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_326,CONSTRUCTION,1,CT,findata,3900,7800.0,2.0
_result,254,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_327,ENTERTAINMENT,102,T,findata,9700,852993.75,87.9375
_result,255,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_328,ENTERTAINMENT,1,T,findata,8100,40500.0,5.0
_result,256,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_329,COMPUTERS,10,CT,findata,7200,187200.0,26.0
_result,257,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_33,COMPUTERS,102,T,findata,6600,454780.92,68.9062
_result,258,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_330,CHEMICALS,10,T,findata,1300,9059.375,6.9688
_result,259,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_331,CONSTRUCTION,10,T,findata,200,3393.76,16.9688
_result,260,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_332,CONSTRUCTION,1,CT,findata,5800,313200.0,54.0
_result,261,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_333,CONSTRUCTION,1,T,findata,9200,358800.0,39.0
_result,262,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_334,SOFTWARE,10,T,findata,6900,620137.5,89.875
_result,263,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_335,PHARMACEUTICALS,100,CT,findata,3400,231200.0,68.0
_result,264,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_336,CHEMICALS,1,T,findata,7800,592800.0,76.0
_result,265,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_337,FINANCIAL,1,T,findata,7300,445300.0,61.0
_result,266,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_338,CHEMICALS,10,T,findata,3700,288484.56,77.9688
_result,267,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_339,INDUSTRIAL,1,CT,findata,1500,60000.0,40.0
_result,268,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_34,BANKING,10,T,findata,8100,420693.75,51.9375
_result,269,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_340,COMPUTERS,1,T,findata,9600,624000.0,65.0
_result,270,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_341,CHEMICALS,1,T,findata,7900,379200.0,48.0
_result,271,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_342,INDUSTRIAL,1,CT,findata,200,10200.0,51.0
_result,272,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_343,BANKING,1,T,findata,8300,821700.0,99.0
_result,273,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_344,COMPUTERS,101,T,findata,3900,294693.75,75.5625
_result,274,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_345,BANKING,1,T,findata,8900,560700.0,63.0
_result,275,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_346,CHEMICALS,1,CT,findata,700,14000.0,20.0
_result,276,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_347,PHARMACEUTICALS,100,T,findata,9000,740250.0,82.25
_result,277,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_348,CHEMICALS,1,T,findata,2800,260400.0,93.0
_result,278,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_349,COMPUTERS,10,CT,findata,7800,210356.64,26.9688
_result,279,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_35,SOFTWARE,1,CT,findata,8900,516200.0,58.0
_result,280,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_350,MEDICAL,1,CT,findata,6800,108800.0,16.0
_result,281,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_351,PHARMACEUTICALS,1,CT,findata,2600,41600.0,16.0
_result,282,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_352,CONSTRUCTION,101,CT,findata,3300,73527.96,22.2812
_result,283,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_353,SOFTWARE,10,T,findata,6900,345000.0,50.0
_result,284,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_354,CONSTRUCTION,1,CT,findata,2500,102500.0,41.0
_result,285,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_355,COMPUTERS,10,T,findata,8000,319750.4,39.9688
_result,286,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_356,CHEMICALS,10,T,findata,1200,112800.0,94.0
_result,287,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_357,ENTERTAINMENT,1,CT,findata,7600,258400.0,34.0
_result,288,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_358,MEDICAL,1,T,findata,3600,205200.0,57.0
_result,289,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_359,SOFTWARE,1,T,findata,6300,270900.0,43.0
_result,290,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_36,BANKING,10,CT,findata,5000,254844.0,50.9688
_result,291,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_360,COMPUTERS,1,T,findata,7400,392200.0,53.0
_result,292,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_361,BANKING,1,T,findata,5900,519200.0,88.0
_result,293,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_362,COMPUTERS,10,CT,findata,8600,43000.0,5.0
_result,294,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_363,FINANCIAL,10,T,findata,1800,9000.0,5.0
_result,295,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_364,MEDICAL,101,T,findata,2400,122625.12,51.0938
_result,296,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_365,CHEMICALS,10,T,findata,5800,475237.5,81.9375
_result,297,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_366,MEDICAL,1,T,findata,5200,187200.0,36.0
_result,298,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_367,FINANCIAL,1,T,findata,4000,84000.0,21.0
_result,299,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_368,BANKING,1,T,findata,1900,9500.0,5.0
_result,300,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_369,CONSTRUCTION,1,T,findata,8500,714000.0,84.0
_result,301,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_37,CHEMICALS,10,T,findata,7200,698400.0,97.0
_result,302,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_370,BANKING,1,CT,findata,2800,50400.0,18.0
_result,303,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_371,ENTERTAINMENT,10,CT,findata,1200,27600.0,23.0
_result,304,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_372,CHEMICALS,1,T,findata,100,4400.0,44.0
_result,305,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_373,SOFTWARE,1,CT,findata,4700,286700.0,61.0
_result,306,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_374,FINANCIAL,10,T,findata,2000,139875.0,69.9375
_result,307,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_375,SOFTWARE,102,T,findata,900,50765.58,56.4062
_result,308,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_376,PHARMACEUTICALS,1,CT,findata,4000,64000.0,16.0
_result,309,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_377,ENTERTAINMENT,1,T,findata,5200,504400.0,97.0
_result,310,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_378,MEDICAL,10,T,findata,2200,4400.0,2.0
_result,311,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_379,BANKING,100,CT,findata,7500,541406.25,72.1875
_result,312,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_38,ENTERTAINMENT,10,T,findata,800,23200.0,29.0
_result,313,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_380,COMPUTERS,100,T,findata,4900,166447.12,33.9688
_result,314,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_381,MEDICAL,1,CT,findata,800,28800.0,36.0
_result,315,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_382,CHEMICALS,102,T,findata,1400,-350.0,-0.25
_result,316,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_383,FINANCIAL,1,T,findata,9000,855000.0,95.0
_result,317,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_384,FINANCIAL,1,CT,findata,9100,136500.0,15.0
_result,318,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_385,BANKING,100,T,findata,6700,362009.04,54.0312
_result,319,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_386,CONSTRUCTION,1,CT,findata,8300,423300.0,51.0
_result,320,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_387,MEDICAL,10,T,findata,5800,133400.0,23.0
_result,321,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_388,CHEMICALS,1,T,findata,2000,148000.0,74.0
_result,322,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_389,CHEMICALS,1,T,findata,6800,74800.0,11.0
_result,323,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_39,ENTERTAINMENT,10,T,findata,4500,342281.25,76.0625
_result,324,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_390,FINANCIAL,100,T,findata,7100,528506.25,74.4375
_result,325,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_391,COMPUTERS,100,T,findata,4500,206859.6,45.9688
_result,326,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_392,PHARMACEUTICALS,1,T,findata,4800,465600.0,97.0
_result,327,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_393,INDUSTRIAL,1,T,findata,9200,754400.0,82.0
_result,328,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_394,SOFTWARE,1,CT,findata,8300,373500.0,45.0
_result,329,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_395,CONSTRUCTION,10,T,findata,7400,370230.88,50.0312
_result,330,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_396,MEDICAL,10,T,findata,7600,486400.0,64.0
_result,331,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_397,CHEMICALS,1,T,findata,7900,244900.0,31.0
_result,332,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_398,PHARMACEUTICALS,1,T,findata,7100,582200.0,82.0
_result,333,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_399,MEDICAL,1,CT,findata,3200,156800.0,49.0
_result,334,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_4,COMPUTERS,1,T,findata,3200,198400.0,62.0
_result,335,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_40,MEDICAL,1,T,findata,5400,54000.0,10.0
_result,336,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_400,ENTERTAINMENT,1,T,findata,1300,81900.0,63.0
_result,337,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_401,CONSTRUCTION,1,T,findata,4600,363400.0,79.0
_result,338,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_402,ENTERTAINMENT,1,CT,findata,3700,236800.0,64.0
_result,339,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_403,BANKING,1,CT,findata,6700,609700.0,91.0
_result,340,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_404,MEDICAL,1,CT,findata,2200,132000.0,60.0
_result,341,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_405,SOFTWARE,1,CT,findata,5100,76500.0,15.0
_result,342,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_406,SOFTWARE,1,T,findata,9200,441600.0,48.0
_result,343,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_407,ENTERTAINMENT,105,T,findata,4900,196765.38,40.1562
_result,344,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_408,ENTERTAINMENT,1,T,findata,6000,132000.0,22.0
_result,345,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_409,INDUSTRIAL,1,CT,findata,9400,159800.0,17.0
_result,346,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_41,COMPUTERS,10,CT,findata,1700,27306.25,16.0625
_result,347,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_410,PHARMACEUTICALS,1,T,findata,3400,221000.0,65.0
_result,348,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_411,MEDICAL,1,T,findata,4200,201600.0,48.0
_result,349,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_412,CHEMICALS,100,T,findata,7600,102362.88,13.4688
_result,350,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_413,PHARMACEUTICALS,1,T,findata,1800,95400.0,53.0
_result,351,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_414,INDUSTRIAL,1,CT,findata,1100,58300.0,53.0
_result,352,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_415,SOFTWARE,10,CT,findata,1800,59287.5,32.9375
_result,353,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_416,ENTERTAINMENT,10,T,findata,4100,377072.08,91.9688
_result,354,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_417,BANKING,1,T,findata,800,11200.0,14.0
_result,355,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_418,CHEMICALS,11,T,findata,3600,129600.0,36.0
_result,356,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_419,CHEMICALS,1,CT,findata,2300,112700.0,49.0
_result,357,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_42,BANKING,10,CT,findata,3200,131400.0,41.0625
_result,358,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_420,CONSTRUCTION,100,T,findata,6400,371200.0,58.0
_result,359,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_421,COMPUTERS,101,CT,findata,4500,283500.0,63.0
_result,360,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_422,COMPUTERS,100,T,findata,1200,74700.0,62.25
_result,361,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_423,MEDICAL,1,CT,findata,9300,781200.0,84.0
_result,362,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_424,INDUSTRIAL,10,CT,findata,3600,129825.0,36.0625
_result,363,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_425,CONSTRUCTION,100,CT,findata,7400,659062.5,89.0625
_result,364,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_426,CHEMICALS,1,CT,findata,5200,364000.0,70.0
_result,365,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_427,INDUSTRIAL,102,T,findata,9100,562208.92,61.7812
_result,366,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_428,BANKING,10,T,findata,8800,88825.44,10.0938
_result,367,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_429,INDUSTRIAL,1,T,findata,2000,138000.0,69.0
_result,368,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_43,COMPUTERS,1,T,findata,5400,54000.0,10.0
